0.000,0.245,0.755,0.000,0.000,0.000
0.000,0.998,0.000,0.000,0.000,0.001
0.000,0.000,0.999,0.001,0.000,0.000
0.000,0.200,0.800,0.000,0.000,0.000
0.000,0.998,0.002,0.000,0.000,0.001
0.000,0.998,0.002,0.000,0.000,0.001
0.000,0.997,0.000,0.000,0.000,0.003
0.000,0.980,0.000,0.000,0.000,0.020
0.000,0.964,0.000,0.000,0.000,0.036
0.000,0.993,0.000,0.000,0.000,0.007
0.000,0.998,0.001,0.000,0.000,0.002
0.000,0.955,0.000,0.000,0.000,0.045
0.000,0.996,0.000,0.000,0.000,0.004
0.000,0.859,0.141,0.000,0.000,0.000
0.000,0.810,0.190,0.000,0.000,0.000
0.000,0.146,0.854,0.000,0.000,0.000
0.000,0.454,0.546,0.000,0.000,0.000
0.000,0.143,0.857,0.000,0.000,0.000
0.000,0.038,0.962,0.000,0.000,0.000
0.000,0.065,0.935,0.000,0.000,0.000
0.000,0.111,0.889,0.000,0.000,0.000
0.000,0.358,0.642,0.000,0.000,0.000
0.000,0.217,0.783,0.000,0.000,0.000
0.000,0.047,0.953,0.000,0.000,0.000
0.000,0.371,0.629,0.000,0.000,0.000
0.000,0.911,0.089,0.000,0.000,0.000
0.000,0.754,0.246,0.000,0.000,0.000
0.000,0.754,0.246,0.000,0.000,0.000
0.000,0.671,0.015,0.000,0.000,0.314
0.001,0.000,0.000,0.000,0.000,0.999
0.001,0.000,0.008,0.000,0.000,0.991
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.015,0.000,0.000,0.985
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.033,0.000,0.000,0.967
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,1.000,0.000,0.000,0.000
0.000,0.000,0.969,0.000,0.000,0.031
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,1.000
0.001,0.000,0.000,0.000,0.000,0.999
0.001,0.000,0.000,0.000,0.000,0.999
0.001,0.000,0.000,0.000,0.000,0.999
0.001,0.000,0.000,0.000,0.000,0.999
0.001,0.000,0.000,0.000,0.000,0.999
0.001,0.000,0.000,0.000,0.000,0.999
0.130,0.000,0.000,0.000,0.000,0.870
0.130,0.000,0.000,0.000,0.000,0.870
0.002,0.000,0.000,0.000,0.000,0.998
0.001,0.000,0.000,0.000,0.000,0.999
0.009,0.000,0.000,0.000,0.000,0.991
0.002,0.000,0.000,0.000,0.000,0.998
0.001,0.002,0.000,0.000,0.000,0.998
0.003,0.000,0.000,0.000,0.000,0.997
