0.000,0.923,0.000,0.000,0.000,0.077
0.000,0.567,0.000,0.000,0.000,0.433
0.000,0.923,0.000,0.000,0.000,0.077
0.000,0.765,0.000,0.000,0.000,0.235
0.000,0.908,0.000,0.000,0.000,0.092
0.000,0.896,0.000,0.000,0.000,0.104
0.000,0.839,0.000,0.000,0.000,0.161
0.000,0.842,0.000,0.000,0.000,0.158
0.000,0.799,0.000,0.000,0.000,0.200
0.000,0.998,0.001,0.000,0.000,0.001
0.000,0.729,0.000,0.000,0.000,0.271
0.000,0.304,0.000,0.000,0.000,0.696
0.000,0.801,0.000,0.000,0.000,0.199
0.000,0.158,0.000,0.000,0.000,0.842
0.000,0.967,0.000,0.000,0.000,0.033
0.000,0.780,0.000,0.000,0.000,0.220
0.000,0.978,0.000,0.000,0.000,0.022
0.000,0.803,0.000,0.000,0.000,0.197
0.000,0.985,0.000,0.000,0.000,0.015
0.001,0.003,0.000,0.000,0.000,0.996
0.001,0.001,0.000,0.000,0.000,0.998
0.002,0.000,0.000,0.000,0.000,0.998
0.003,0.000,0.000,0.000,0.000,0.997
0.002,0.000,0.000,0.000,0.000,0.998
0.002,0.000,0.000,0.000,0.000,0.998
0.996,0.000,0.000,0.000,0.000,0.004
0.006,0.000,0.000,0.000,0.000,0.994
0.000,0.986,0.000,0.000,0.000,0.014
0.003,0.000,0.000,0.000,0.000,0.997
0.991,0.000,0.000,0.000,0.000,0.009
0.003,0.000,0.000,0.000,0.000,0.997
0.003,0.000,0.000,0.000,0.000,0.997
0.001,0.000,0.000,0.000,0.000,0.998
0.001,0.000,0.000,0.000,0.000,0.998
0.012,0.000,0.000,0.000,0.000,0.988
0.021,0.000,0.000,0.000,0.000,0.979
0.016,0.000,0.000,0.000,0.000,0.984
0.945,0.000,0.000,0.000,0.000,0.055
0.019,0.000,0.000,0.000,0.000,0.981
0.019,0.000,0.000,0.000,0.000,0.981
0.009,0.000,0.000,0.000,0.000,0.991
0.001,0.000,0.000,0.000,0.000,0.998
0.001,0.000,0.000,0.000,0.000,0.998
0.002,0.000,0.000,0.000,0.000,0.998
0.018,0.000,0.000,0.000,0.000,0.982
0.018,0.000,0.000,0.000,0.000,0.982
0.004,0.000,0.000,0.000,0.000,0.996
0.004,0.000,0.000,0.000,0.000,0.996
0.006,0.000,0.000,0.000,0.000,0.994
0.005,0.000,0.000,0.000,0.000,0.995
0.005,0.000,0.000,0.000,0.000,0.995
0.006,0.000,0.000,0.000,0.000,0.994
0.071,0.000,0.000,0.000,0.000,0.929
0.979,0.000,0.000,0.000,0.000,0.021
0.988,0.000,0.000,0.000,0.000,0.012
0.262,0.000,0.000,0.000,0.000,0.738
0.262,0.000,0.000,0.000,0.000,0.738
0.933,0.000,0.000,0.000,0.000,0.067
0.679,0.000,0.000,0.000,0.000,0.321
0.679,0.000,0.000,0.000,0.000,0.321
0.984,0.000,0.000,0.000,0.000,0.016
0.132,0.000,0.000,0.000,0.000,0.868
0.968,0.000,0.000,0.000,0.000,0.032
1.000,0.000,0.000,0.000,0.000,0.000
0.995,0.000,0.000,0.000,0.000,0.005
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
0.995,0.000,0.000,0.000,0.000,0.005
0.985,0.000,0.000,0.000,0.000,0.015
0.950,0.000,0.000,0.000,0.000,0.050
0.950,0.000,0.000,0.000,0.000,0.050
0.950,0.000,0.000,0.000,0.000,0.050
0.991,0.000,0.000,0.000,0.000,0.009
0.949,0.000,0.000,0.000,0.000,0.051
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
0.320,0.000,0.000,0.000,0.000,0.680
0.982,0.000,0.000,0.000,0.000,0.018
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
0.010,0.000,0.000,0.000,0.000,0.990
1.000,0.000,0.000,0.000,0.000,0.000
0.999,0.000,0.000,0.000,0.000,0.001
1.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000
0.944,0.000,0.000,0.000,0.000,0.056
