0.000,0.998,0.001,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.000,0.000
0.000,0.988,0.012,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.961,0.039,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.000,0.000
0.000,0.989,0.000,0.000,0.000,0.002,0.009
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.000,0.000,0.000,0.000,0.139,0.860
0.014,0.000,0.000,0.000,0.000,0.986,0.000
0.000,0.000,0.000,0.000,0.000,0.054,0.945
0.000,0.000,0.000,0.000,0.000,0.057,0.942
0.000,0.068,0.000,0.000,0.000,0.233,0.699
0.000,0.441,0.000,0.000,0.000,0.010,0.549
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.997,0.000,0.000,0.000,0.003,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.998,0.000,0.000,0.000,0.001,0.001
0.000,0.996,0.000,0.000,0.000,0.002,0.002
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.000,0.000,0.939,0.061,0.000,0.000
0.000,0.000,0.811,0.189,0.000,0.000,0.000
0.000,0.000,0.000,0.979,0.021,0.000,0.000
0.000,0.000,0.994,0.006,0.000,0.000,0.000
0.000,0.419,0.581,0.000,0.000,0.000,0.000
0.000,0.863,0.133,0.000,0.000,0.005,0.000
0.000,0.000,0.999,0.001,0.000,0.000,0.000
0.000,0.982,0.000,0.000,0.000,0.017,0.000
0.000,0.946,0.049,0.000,0.000,0.005,0.000
0.000,0.952,0.047,0.000,0.000,0.002,0.000
0.000,0.000,0.996,0.004,0.000,0.000,0.000
0.000,0.000,0.999,0.001,0.000,0.000,0.000
0.000,0.307,0.693,0.000,0.000,0.000,0.000
0.000,0.654,0.346,0.000,0.000,0.000,0.000
0.000,0.365,0.635,0.000,0.000,0.000,0.000
0.000,0.000,0.949,0.051,0.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.949,0.002,0.000,0.000,0.049,0.000
0.000,0.949,0.002,0.000,0.000,0.049,0.000
0.000,0.098,0.000,0.000,0.000,0.902,0.000
0.000,0.048,0.000,0.000,0.000,0.951,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.000,0.000,0.999,0.001,0.000,0.000,0.000
0.000,0.993,0.002,0.000,0.000,0.004,0.000
0.000,0.000,0.998,0.002,0.000,0.000,0.000
0.000,0.001,0.998,0.000,0.000,0.000,0.000
0.000,0.973,0.000,0.000,0.000,0.027,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.963,0.000,0.000,0.000,0.037,0.000
0.000,0.963,0.000,0.000,0.000,0.037,0.000
0.001,0.007,0.000,0.000,0.000,0.992,0.000
0.001,0.006,0.000,0.000,0.000,0.994,0.000
0.000,0.987,0.000,0.000,0.000,0.013,0.000
0.000,0.998,0.002,0.000,0.000,0.001,0.000
