0.000,0.538,0.462,0.000,0.000,0.000,0.000
0.000,0.684,0.316,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.998,0.002,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.769,0.231,0.000,0.000,0.000,0.000
0.000,0.861,0.139,0.000,0.000,0.000,0.000
0.000,0.000,0.733,0.267,0.000,0.000,0.000
0.000,0.997,0.003,0.000,0.000,0.000,0.000
0.000,0.386,0.614,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.998,0.002,0.000,0.000,0.000,0.000
0.000,0.450,0.550,0.000,0.000,0.000,0.000
0.000,0.759,0.241,0.000,0.000,0.000,0.000
0.000,0.995,0.005,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.979,0.021,0.000,0.000,0.000,0.000
0.000,0.987,0.013,0.000,0.000,0.000,0.000
0.000,0.009,0.991,0.000,0.000,0.000,0.000
0.000,0.996,0.004,0.000,0.000,0.000,0.000
0.000,0.998,0.002,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.986,0.014,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.998,0.002,0.000,0.000,0.000,0.000
0.000,0.923,0.077,0.000,0.000,0.000,0.000
0.000,0.954,0.046,0.000,0.000,0.000,0.000
0.000,0.923,0.077,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.532,0.000,0.000,0.000,0.023,0.444
0.000,0.991,0.009,0.000,0.000,0.000,0.000
0.000,0.991,0.009,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.999,0.001,0.000,0.000,0.000,0.000
0.000,0.987,0.013,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.894,0.106,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.000,0.999,0.000,0.000,0.000,0.000,0.000
0.000,0.077,0.923,0.000,0.000,0.000,0.000
0.000,0.611,0.389,0.000,0.000,0.000,0.000
0.000,0.688,0.312,0.000,0.000,0.000,0.000
0.000,0.495,0.505,0.000,0.000,0.000,0.000
0.000,0.002,0.987,0.000,0.000,0.011,0.000
