1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.347,0.000,0.000,0.000,0.000,0.653,0.000
0.002,0.000,0.000,0.000,0.000,0.998,0.000
0.001,0.000,0.000,0.000,0.000,0.999,0.000
0.033,0.000,0.000,0.000,0.000,0.967,0.000
0.006,0.000,0.000,0.000,0.000,0.994,0.000
0.083,0.000,0.000,0.000,0.000,0.917,0.000
0.000,0.000,0.000,0.000,0.000,1.000,0.000
0.000,0.000,0.000,0.000,0.000,1.000,0.000
0.073,0.000,0.000,0.000,0.000,0.927,0.000
0.018,0.000,0.000,0.000,0.000,0.982,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.064,0.000,0.000,0.000,0.000,0.936,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.008,0.000,0.000,0.000,0.000,0.992,0.000
0.485,0.000,0.000,0.000,0.000,0.515,0.000
0.009,0.000,0.000,0.000,0.000,0.991,0.000
0.407,0.000,0.000,0.000,0.000,0.593,0.000
0.643,0.000,0.000,0.000,0.000,0.357,0.000
0.226,0.000,0.000,0.000,0.000,0.774,0.000
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.532,0.000,0.000,0.000,0.000,0.468,0.000
0.077,0.000,0.000,0.000,0.000,0.923,0.000
0.006,0.000,0.000,0.000,0.000,0.994,0.000
0.133,0.000,0.000,0.000,0.000,0.867,0.000
0.407,0.000,0.000,0.000,0.000,0.593,0.000
0.644,0.000,0.000,0.000,0.000,0.356,0.000
0.002,0.000,0.000,0.000,0.000,0.998,0.000
0.120,0.000,0.000,0.000,0.000,0.880,0.000
0.850,0.000,0.000,0.000,0.000,0.150,0.000
0.077,0.000,0.000,0.000,0.000,0.923,0.000
0.002,0.000,0.000,0.000,0.000,0.998,0.000
0.000,0.999,0.000,0.000,0.000,0.001,0.000
0.970,0.000,0.000,0.000,0.000,0.030,0.000
0.003,0.000,0.000,0.000,0.000,0.692,0.306
0.001,0.000,0.000,0.000,0.000,0.998,0.001
0.036,0.000,0.000,0.000,0.000,0.964,0.000
0.018,0.000,0.000,0.000,0.000,0.982,0.000
0.000,0.636,0.000,0.000,0.000,0.008,0.355
0.000,0.000,0.000,0.000,0.000,0.077,0.922
0.020,0.000,0.000,0.000,0.000,0.980,0.000
0.000,0.999,0.000,0.000,0.000,0.000,0.000
0.000,0.391,0.000,0.000,0.000,0.014,0.595
0.048,0.000,0.000,0.000,0.000,0.952,0.000
0.000,0.000,0.000,0.000,0.000,0.025,0.975
0.001,0.002,0.000,0.000,0.000,0.994,0.004
0.000,0.000,0.000,0.000,0.000,0.094,0.906
0.007,0.000,0.000,0.000,0.000,0.845,0.148
0.004,0.000,0.000,0.000,0.000,0.980,0.016
0.003,0.000,0.000,0.000,0.000,0.912,0.085
0.000,0.000,0.000,0.000,0.000,0.035,0.965
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.413,0.000,0.000,0.000,0.000,0.587,0.000
0.000,0.000,0.000,0.000,0.000,0.040,0.960
0.002,0.000,0.000,0.000,0.000,0.975,0.023
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.000,0.000,0.000,0.000,0.000,0.033,0.967
0.000,0.000,0.000,0.000,0.000,0.044,0.956
0.015,0.000,0.000,0.000,0.000,0.985,0.000
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.009,0.000,0.000,0.000,0.000,0.934,0.057
0.105,0.000,0.000,0.000,0.000,0.895,0.000
0.608,0.000,0.000,0.000,0.000,0.392,0.000
0.088,0.000,0.000,0.000,0.000,0.912,0.000
0.072,0.000,0.000,0.000,0.000,0.928,0.000
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.615,0.000,0.000,0.000,0.000,0.385,0.000
0.942,0.000,0.000,0.000,0.000,0.058,0.000
0.451,0.000,0.000,0.000,0.000,0.549,0.000
0.550,0.000,0.000,0.000,0.000,0.450,0.000
0.713,0.000,0.000,0.000,0.000,0.287,0.000
0.992,0.000,0.000,0.000,0.000,0.008,0.000
0.937,0.000,0.000,0.000,0.000,0.063,0.000
0.914,0.000,0.000,0.000,0.000,0.086,0.000
0.002,0.000,0.000,0.000,0.000,0.998,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.041,0.000,0.000,0.000,0.000,0.959,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.342,0.657
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000
0.014,0.000,0.000,0.000,0.000,0.986,0.000
0.014,0.000,0.000,0.000,0.000,0.986,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.031,0.000,0.000,0.000,0.000,0.969,0.000
0.031,0.000,0.000,0.000,0.000,0.969,0.000
0.001,0.000,0.000,0.000,0.000,0.999,0.000
0.001,0.001,0.000,0.000,0.000,0.999,0.000
0.093,0.000,0.000,0.000,0.000,0.907,0.000
0.023,0.000,0.000,0.000,0.000,0.977,0.000
0.001,0.000,0.000,0.000,0.000,0.999,0.000
0.932,0.000,0.000,0.000,0.000,0.068,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.000
0.995,0.000,0.000,0.000,0.000,0.005,0.000
0.877,0.000,0.000,0.000,0.000,0.123,0.000
0.002,0.000,0.000,0.000,0.000,0.998,0.000
0.043,0.000,0.000,0.000,0.000,0.957,0.000
0.001,0.000,0.000,0.000,0.000,0.999,0.000
0.001,0.000,0.000,0.000,0.000,0.999,0.000
0.003,0.000,0.000,0.000,0.000,0.997,0.000
0.001,0.000,0.000,0.000,0.000,0.999,0.000
0.002,0.000,0.000,0.000,0.000,0.998,0.000
